Index,FY,Date of Auction,Date of Issue,Date of Maturity,Notified Amount (Rupees Crore),Residual Maturity Period,Maturity Year,Number of Competitive Bid Received,"Value of Competitive Bid Received
(Rupees Crore)",Number of Non-Competitive Bid Received,"Value of Non-Competitive Bid Received
(Rupees Crore)",Number of Competitive Bid Accepted,"Value of Competitive Bid Accepted
(Rupees Crore)",Number of Non-Competitive Bid Accepted,"Value of Non-Competitive Bid Accepted
(Rupees Crore)","Devolvement on Primary Dealers
(Rupees Crore)","Devolvement/Private placement on RBI
(Rupees Crore)",Cut off Issue/ Price,Cut Off Yield,Nomenclature Loan,ISIN No.,Weighted Avg. Price,Weighted Avg. Yield,State,Amount,Tenor group,Bid cover,WAY,Notified - availed,Yield / Price,Outstanding,Maturity FY
7246,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,500,10,45180,61,1853,3,13,25,487,3,13,-,-,100,9.52,9.52% RAJASTHAN SDL 2023,IN2920130100,100.47,9.4461,Rajasthan,500,T6-10,3.804928131,4,0,Yield,FALSE,2023-24
7247,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,1500,10,45180,134,4682.5,10,51.8,56,1448.2,10,51.8,-,-,100,9.54,9.54% KARNATAKA SDL 2023,IN1920130045,100.27,9.4974,Karnataka,1500,T6-10,3.233324127,4,0,Yield,FALSE,2023-24
7248,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,1900,10,45180,183,"6,289.29",11,114.2,42,1753.338,11,114.2,-,-,100,9.55,9.55% ANDHRA PRADESH SDL 2023,IN1020130069,100.06,9.54,Andhra Pradesh,1867.538,T6-10,3.587036841,4,32.462,Yield,FALSE,2023-24
7249,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,800,10,45180,91,3090.65,7,22.16,47,977.84,7,22.16,-,-,100,9.55,9.55% TAMIL NADU SDL 2023,IN3120130098,100.45,9.4798,Tamil Nadu,1000,T6-10,3.160690911,4,-200,Yield,FALSE,2023-24
7250,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,1000,10,45180,115,"3,267.00",11,56,56,944,11,56,-,-,100,9.5,9.5% GUJARAT SDL 2023,IN1520130072,100.25,9.4605,Gujarat,1000,T6-10,3.460805085,3,0,Yield,FALSE,2023-24
7251,2013-14   ,10-Sep-13,11-Sep-13,11-Sep-23,500,10,45180,62,"2,034.00",3,12,26,465,3,12,-,-,100,9.5,9.5% HARYANA SDL 2023,IN1620130071,100.38,9.4406,Haryana,477.00,T6-10,4.374193548,3,23,Yield,FALSE,2023-24
7252,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,1500,10,45166,164,"3,993.00",14,57.72,17,507.00,14,57.72,-,-,100,9.56,9.56% MAHARASHTRA SDL 2023,IN2220130065,100.11,9.543,Maharashtra,564.72,T6-10,7.875739645,4,935.28,Yield,FALSE,2023-24
7253,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,1500,10,45166,116,"3,215.00",4,26.75,25,989,4,26.75,-,-,100,9.59,9.59% GUJARAT SDL 2023,IN1520130064,100.41,9.5263,Gujarat,"1,015.75",T6-10,3.250758342,4,484.25,Yield,FALSE,2023-24
7254,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,150,10,45166,12,624,2,3,3,147,2,3,-,-,100,9.6,9.6% GOA SDL 2023,IN1420130040,100.01,9.5988,Goa,150,T6-10,4.244897959,3,0,Yield,FALSE,2023-24
7255,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,750,10,45166,79,1914,4,20.51,35,489,4,20.51,-,-,100,9.72,9.72% HARYANA SDL 2023,IN1620130063,100.31,9.6717,Haryana,509.51,T6-10,3.914110429,4,240.49,Yield,FALSE,2023-24
7256,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,1100,10,45166,100,2365,8,34.24,58,1065.76,8,34.24,-,-,100,9.72,9.72% KERALA SDL 2023,IN2020130075,100.48,9.6449,Kerala,1100,T6-10,2.219073713,4,0,Yield,FALSE,2023-24
7257,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,500,10,45166,67,1636,5,22,26,478,5,22,-,-,100,9.72,9.72% PUNJAB SDL 2023,IN2820130085,100.23,9.6835,Punjab,500,T6-10,3.422594142,4,0,Yield,FALSE,2023-24
7258,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,200,10,45166,26,940,2,4,8,196,2,4,-,-,100,9.75,9.75% JHARKHAND SDL 2023,IN3720130035,100.06,9.7411,Jharkhand,200,T6-10,4.795918367,4,0,Yield,FALSE,2023-24
7259,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,60,10,45166,10,295,1,0.5,2,59.5,1,0.5,-,-,100,9.75,9.75% NAGALAND SDL 2023,IN2620130038,100.01,9.7492,Nagaland,60,T6-10,4.957983193,4,0,Yield,FALSE,2023-24
7260,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,45,10,45166,8,185.00,-,-,1,45,-,,-,-,100,9.75,9.75% SIKKIM SDL 2023,IN3020130016,100,9.75,Sikkim,45,T6-10,4.111111111,4,0,Yield,FALSE,2023-24
7261,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,1000,10,45166,94,2712.5,8,36.93,48,963.07,8,36.93,-,-,100,9.77,9.77% ANDHRA PRADESH SDL 2023,IN1020130051,100.55,9.6828,Andhra Pradesh,1000,T6-10,2.816513857,4,0,Yield,FALSE,2023-24
7262,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,500,10,45166,77,1721,4,18.4,32,481.6,4,18.4,-,-,100,9.7,9.7% RAJASTHAN SDL 2023,IN2920130092,100.32,9.6496,Rajasthan,500,T6-10,3.573504983,3,0,Yield,FALSE,2023-24
7263,2013-14   ,27-Aug-13,28-Aug-13,28-Aug-23,1500,10,45166,100,"3,086.28",7,44.3,44,889.28,7,44.3,-,-,100,9.84,9.84% WEST BENGAL SDL 2023,IN3420130079,100.38,9.7799,West Bengal,933.58,T6-10,3.470537963,4,566.42,Yield,FALSE,2023-24
7264,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,1000,10,45152,121,"3,709.30",5,12.5,54,987.50,5,12.5,-,-,100,9.65,9.65% KARNATAKA SDL 2023,IN1920130037,100.47,9.5754,Karnataka,"1,000.00",T6-10,3.756253165,4,0,Yield,FALSE,2023-24
7265,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,1500,10,45152,143,"4,022.00",10,49.9,66,1341,10,49.9,-,-,100,9.6,9.6% MAHARASHTRA SDL 2023,IN2220130057,100.57,9.5106,Maharashtra,"1,390.90",T6-10,2.999254288,3,109.1,Yield,FALSE,2023-24
7266,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,1800,10,45152,194,"6,971.90",11,104.55,57,1695.45,11,104.55,-,-,100,9.71,9.71% ANDHRA PRADESH SDL 2023,IN1020130044,101.08,9.5395,Andhra Pradesh,1800,T6-10,4.112123625,4,0,Yield,FALSE,2023-24
7267,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,500,10,45152,26,794.90,2,6.5,18,493.5,2,6.5,-,-,100,9.82,9.82% RAJASTHAN SDL 2023,IN2920130084,100.67,9.7137,Rajasthan,500,T6-10,1.610739615,4,0,Yield,FALSE,2023-24
7268,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,500,10,45152,25,730,4,11.5,19,488.5,4,11.5,-,-,100,9.87,9.87% PUNJAB SDL 2023,IN2820130077,100.95,9.7194,Punjab,500,T6-10,1.494370522,4,0,Yield,FALSE,2023-24
7269,2013-14   ,13-Aug-13,14-Aug-13,14-Aug-23,500,10,45152,25,700,3,7.5,21,492.5,3,7.5,-,-,100,9.89,9.89% HARYANA SDL 2023,IN1620130055,101.05,9.7227,Haryana,500,T6-10,1.421319797,4,0,Yield,FALSE,2023-24
7270,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-18,197,5.005,43313,11,532,1,1.9,3,85,1,1.9,-,-,100,9.3,9.3% Himachal Pradesh SDL 2018,IN1720130054,100.19,9.2506,Himachal Pradesh,86.9,T6-10,6.258823529,3,110.1,Yield,FALSE,2018-19
7271,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,500,10.008,45139,26,1078,1,2,1,498,1,2,-,-,100,9.05,9.05% Haryana SDL 2023,IN1620130048,100,9.05,Haryana,500,T11-15,2.164658635,4,0,Yield,FALSE,2023-24
7272,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,500,10.008,45139,21,"1,050.00",4,15.5,1,484.5,4,15.5,-,-,100,9.05,9.05% Punjab SDL 2023,IN2820130069,100,9.05,Punjab,500.00,T11-15,2.167182663,4,0,Yield,FALSE,2023-24
7273,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,500,10.008,45139,40,1264,1,14,1,486,1,14,-,-,100,9.05,9.05% Rajasthan SDL 2023,IN2920130076,100,9.05,Rajasthan,500,T11-15,2.600823045,4,0,Yield,FALSE,2023-24
7274,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,300,10.008,45139,18,942,4,11,1,289,4,11,-,-,100,9.15,9.15% Jharkhand SDL 2023,IN3720130027,100,9.15,Jharkhand,300,T11-15,3.259515571,4,0,Yield,FALSE,2023-24
7275,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,400,10.008,45139,54,"1,246.00",4,6.5,2,412,4,6.5,-,-,100,9.1,9.1% Tamil Nadu SDL 2023,IN3120130080,100,9.1,Tamil Nadu,418.5,T11-15,3.024271845,3,-18.5,Yield,FALSE,2023-24
7276,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,1000,10.008,45139,93,"3,047.80",6,34.5,43,"1,067.80",6,34.5,-,-,100,9.39,9.39% Karnataka SDL 2023,IN1920130029,101.03,9.2308,Karnataka,"1,102.30",T11-15,2.854279828,4,-102.3,Yield,FALSE,2023-24
7277,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,1600,10.008,45139,79,"2,994.00",4,26.35,44,1573.65,4,26.35,-,-,100,9.49,9.49% Kerala SDL 2023,IN2020130067,101.34,9.2821,Kerala,1600,T11-15,1.902583167,4,0,Yield,FALSE,2023-24
7278,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,1000,10.008,45139,40,"1,827.00",7,28.5,22,971.5,7,28.5,-,-,100,9.53,9.53% Madhya Pradesh SDL 2023,IN2120130017,101.35,9.3192,Madhya Pradesh,1000,T11-15,1.880597015,4,0,Yield,FALSE,2023-24
7279,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,1000,10.008,45139,81,"2,653.00",9,37.1,34,962.9,9,37.1,-,-,100,9.72,9.72% West Bengal SDL 2023,IN3420130061,101.04,9.5562,West Bengal,1000,T11-15,2.75521861,4,0,Yield,FALSE,2023-24
7280,2013-14   ,31-Jul-13,01-Aug-13,01-Aug-23,1000,10.008,45139,27,"1,227.00",3,3.4,22,996.6,3,3.4,-,-,100,9.84,9.84% Andhra Pradesh SDL 2023,IN1020130036,102.42,9.4611,Andhra Pradesh,1000,T11-15,1.231186033,4,0,Yield,FALSE,2023-24
7281,2013-14   ,16-Jul-13,17-Jul-13,17-Jul-18,300,5.005,43298,1,100.00,1,3,1,100,1,3,-,-,100,8.74,8.74% HP SDL 2018,IN1720130047,100,8.74,Himachal Pradesh,103,T6-10,1,4,197,Yield,FALSE,2018-19
7282,2013-14   ,16-Jul-13,17-Jul-13,17-Jul-23,500,10.008,45124,8,565.00,-,-,1,300,-,,-,-,100,8.55,8.55% Jharkhand SDL 2023,IN3720130019,100,8.55,Jharkhand,300,T11-15,1.883333333,4,200,Yield,FALSE,2023-24
7283,2013-14   ,16-Jul-13,17-Jul-13,17-Jul-23,500,10.008,45124,22,575,2,7,1,300,2,7,-,-,100,8.5,8.5% HR SDL 2023,IN1620130030,100,8.5,Haryana,307,T11-15,1.916666667,3,193,Yield,FALSE,2023-24
7284,2013-14   ,16-Jul-13,17-Jul-13,17-Jul-23,500,10.008,45124,16,852,3,13,1,487,3,13,-,-,100,8.8,8.8% JK SDL 2023,IN1820130046,100,8.8,Jammu & Kashmir,500,T11-15,1.749486653,3,0,Yield,FALSE,2023-24
7285,2013-14   ,16-Jul-13,17-Jul-13,17-Jul-23,1000,10.008,45124,39,"1,175.00",2,12,36,988,2,12,-,-,100,9.48,9.48% West Bengal SDL 2023,IN3420130053,103.95,8.8764,West Bengal,1000,T11-15,1.189271255,4,0,Yield,FALSE,2023-24
7286,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,200,10.008,45110,11,760.00,1,0.5,2,199.5,1,0.5,-,-,100,7.93,7.93% GOA SDL 2023,IN1420130032,100.03,7.925,Goa,200,T11-15,3.80952381,4,0,Yield,FALSE,2023-24
7287,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,20,10.008,45110,6,80.00,-,-,1,20,-,,-,-,100,7.93,7.93% MIZORAM SDL 2023,IN2520130039,100,7.93,Mizoram,20,T11-15,4,4,0,Yield,FALSE,2023-24
7288,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,500,10.008,45110,71,"2,660.00",2,10,17,490,2,10,-,-,100,7.94,7.94% RAJASTHAN SDL 2023,IN2920130050,100.16,7.9166,Rajasthan,500,T11-15,5.428571429,4,0,Yield,FALSE,2023-24
7289,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,2000,10.008,45110,156,"8,677.00",9,70.05,34,2429.95,9,70.05,-,-,100,7.95,7.95% MAHARASHTRA SDL 2023,IN2220130024,100.12,7.9328,Maharashtra,2500,T11-15,3.570855367,4,-500,Yield,FALSE,2023-24
7290,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,800,10.008,45110,106,"3,681.00",9,21.15,30,978.85,9,21.15,-,-,100,7.95,7.95% TAMIL NADU SDL 2023,IN3120130064,100.16,7.9263,Tamil Nadu,1000,T11-15,3.760535322,4,-200,Yield,FALSE,2023-24
7291,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,500,10.008,45110,33,"1,185.00",4,12.9,15,487.1,4,12.9,-,-,100,7.98,7.98% KERALA SDL 2023,IN2020130059,100.26,7.9415,Kerala,500.00,T11-15,2.432765346,4,0,Yield,FALSE,2023-24
7292,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,700,10.008,45110,45,"1,770.00",3,13,23,687,3,13,-,-,100,7.98,7.98% PUNJAB SDL 2023,IN2820130051,100.23,7.9467,Punjab,700,T11-15,2.576419214,4,0,Yield,FALSE,2023-24
7293,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,1000,10.008,45110,58,"2,029.50",1,10,16,990,1,10,-,-,100,7.98,7.98% WEST BENGAL SDL 2023,IN3420130046,100.09,7.9668,West Bengal,1000,T11-15,2.05,4,0,Yield,FALSE,2023-24
7294,2013-14   ,02-Jul-13,03-Jul-13,03-Jul-23,700,10.008,45110,37,"1,360.00",-,-,23,700,-,,-,-,100,8.02,8.02% CHHATTISHGARH SDL 2023,IN3520130029,100.44,7.9554,Chhattisgarh,700,T11-15,1.942857143,4,0,Yield,FALSE,2023-24
7295,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,500,10.008,45096,51,"2,440.00",3,23.8,3,476.2,3,23.8,-,-,100,7.74,7.74% RAJASTHAN SDL 2023,IN2920130043,100,7.74,Rajasthan,500,T11-15,5.123897522,4,0,Yield,FALSE,2023-24
7296,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,50,10.008,45096,6,170,-,-,1,50,-,,-,-,100,7.76,7.76% MIZORAM SDL 2023,IN2520130021,100,7.76,Mizoram,50,T11-15,3.4,4,0,Yield,FALSE,2023-24
7297,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,2000,10.008,45096,161,"5,724.00",8,56.8,47,1943.2,8,56.8,-,-,100,7.77,7.77% GUJARAT SDL 2023,IN1520130023,100.13,7.7509,Gujarat,2000,T11-15,2.945656649,4,0,Yield,FALSE,2023-24
7298,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,1000,10.008,45096,87,"4,162.40",4,23.75,23,976.25,4,23.75,-,-,100,7.77,7.77% KERALA SDL 2023,IN2020130042,100.11,7.7541,Kerala,1000,T11-15,4.263661972,4,0,Yield,FALSE,2023-24
7299,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,800,10.008,45096,125,"5,462.65",9,16.403,30,983.597,9,16.403,-,-,100,7.77,7.77% TAMIL NADU SDL 2023,IN3120130056,100.11,7.7535,Tamil Nadu,1000,T11-15,5.553748131,4,-200,Yield,FALSE,2023-24
7300,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,1000,10.008,45096,73,"3,737.00",5,19.6,16,980.4,5,19.6,-,-,100,7.78,7.78% UTTAR PRADESH SDL 2023,IN3320130047,100.14,7.7595,Uttar Pradesh,1000,T11-15,3.811709506,4,0,Yield,FALSE,2023-24
7301,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,2000,10.008,45096,113,"4,380.17",5,34.65,48,1965.35,5,34.65,-,-,100,7.82,7.82% WEST BENGAL SDL 2023,IN3420130038,100.1,7.8057,West Bengal,2000,T11-15,2.228697179,4,0,Yield,FALSE,2023-24
7302,2013-14   ,18-Jun-13,19-Jun-13,19-Jun-23,300,10.008,45096,23,"1,065.00",1,0.3,14,299.7,1,0.3,-,-,100,7.83,7.83% JAMMU KASHMIR SDL 2023,IN1820130038,100.31,7.7845,Jammu & Kashmir,300.00,T11-15,3.553553554,4,0,Yield,FALSE,2023-24
7303,2013-14   ,04-Jun-13,05-Jun-13,05-Jun-23,600,10.008,45082,65,"2,278.00",1,5,7,595,1,5,-,-,100,7.62,7.62% HIMACHAL PRADESH SDL 202,IN1720130039,100,7.6197,Himachal Pradesh,600.00,T11-15,3.828571429,4,0,Yield,FALSE,2023-24
7304,2013-14   ,04-Jun-13,05-Jun-13,05-Jun-23,800,10.008,45082,134,"4,673.20",9,21.5,15,978.5,9,21.5,-,-,100,7.62,7.62% TAMIL NADU SDL 2023,IN3120130049,100.02,7.6168,Tamil Nadu,1000,T11-15,4.775881451,4,-200,Yield,FALSE,2023-24
7305,2013-14   ,04-Jun-13,05-Jun-13,05-Jun-23,700,10.008,45082,68,"2,154.00",1,5,6,695,1,5,-,-,100,7.63,7.63% PUNJAB SDL 2023,IN2820130044,100,7.6298,Punjab,700.00,T11-15,3.099280576,4,0,Yield,FALSE,2023-24
7306,2013-14   ,04-Jun-13,05-Jun-13,05-Jun-23,500,10.008,45082,80,"2,562.00",1,5,10,495,1,5,-,-,100,7.63,7.63% RAJASTHAN SDL 2023,IN2920130035,100.01,7.6284,Rajasthan,500,T11-15,5.175757576,4,0,Yield,FALSE,2023-24
7307,2013-14   ,04-Jun-13,05-Jun-13,05-Jun-23,1000,10.008,45082,96,"4,667.00",4,16.8,12,983.2,4,16.8,-,-,100,7.63,7.63% UTTAR PRADESH SDL 2023,IN3320130039,100.05,7.6232,Uttar Pradesh,1000,T11-15,4.746745321,4,0,Yield,FALSE,2023-24
7308,2013-14   ,21-May-13,22-May-13,22-May-23,1000,10.008,45068,114,"4,269.00",9,72.58,2,927.42,9,72.58,-,-,100,7.57,7.57% ANDHRA SDL 2023,IN1020130022,100,7.57,Andhra Pradesh,1000,T11-15,4.60309245,4,0,Yield,FALSE,2023-24
7309,2013-14   ,21-May-13,22-May-13,22-May-23,80,10.008,45068,16,595.00,-,-,1,80,-,,-,-,100,7.57,7.57% NAGALAND SDL 2023,IN2620130028,100,7.57,Nagaland,80,T11-15,7.4375,4,0,Yield,FALSE,2023-24
7310,2013-14   ,21-May-13,22-May-13,22-May-23,200,10.008,45068,24,1470,1,3.5,1,196.5,1,3.5,-,-,100,7.58,7.58% GOA SDL 2023,IN1420130024,100,7.58,Goa,200,T11-15,7.480916031,4,0,Yield,FALSE,2023-24
7311,2013-14   ,21-May-13,22-May-13,22-May-23,500,10.008,45068,53,2527,6,17.7,1,482.3,6,17.7,-,-,100,7.58,7.58% KERALA SDL 2023,IN2020130030,100,7.58,Kerala,500,T11-15,5.239477504,4,0,Yield,FALSE,2023-24
7312,2013-14   ,21-May-13,22-May-13,22-May-23,200,10.008,45068,26,1015,2,5.5,1,194.5,2,5.5,-,-,100,7.58,7.58% PUNJAB SDL 2023,IN2820130033,100,7.58,Punjab,200,T11-15,5.218508997,4,0,Yield,FALSE,2023-24
7313,2013-14   ,21-May-13,22-May-13,22-May-23,500,10.008,45068,67,3100,4,41.5,1,458.5,4,41.5,-,-,100,7.58,7.58% RAJASTHAN SDL 2023,IN2920130022,100,7.58,Rajasthan,500,T11-15,6.761177754,4,0,Yield,FALSE,2023-24
7314,2013-14   ,21-May-13,22-May-13,22-May-23,1000,10.008,45068,102,"5,414.00",8,56.023,3,943.977,8,56.023,-,-,100,7.59,7.59% HARYANA SDL 2023,IN1620130029,100,7.5899,Haryana,1000,T11-15,5.735309229,4,0,Yield,FALSE,2023-24
7315,2013-14   ,21-May-13,22-May-13,22-May-23,800,10.008,45068,117,5714.25,10,29.752,4,970.248,10,29.752,-,-,100,7.59,7.59% TAMIL NADU SDL 2023,IN3120130037,100,7.59,Tamil Nadu,1000,T11-15,5.889473619,4,-200,Yield,FALSE,2023-24
7316,2013-14   ,21-May-13,22-May-13,22-May-23,1000,10.008,45068,62,"3,072.00",9,33.203,11,966.797,9,33.203,-,-,100,7.63,7.63% WEST BENGAL SDL 2023,IN3420130022,100.05,7.6228,West Bengal,1000,T11-15,3.177502619,4,0,Yield,FALSE,2023-24
7317,2013-14   ,21-May-13,22-May-13,22-May-23,200,10.008,45068,25,"1,265.00",-,-,1,200,-,,-,-,100,7.6,7.6% JAMMU  KASHMIR SDL 2023,IN1820130025,100,7.6,Jammu & Kashmir,200.00,T11-15,6.325,3,0,Yield,FALSE,2023-24
7318,2013-14   ,21-May-13,22-May-13,22-May-23,1000,10.008,45068,87,4872,4,25.002,3,974.998,4,25.002,-,-,100,7.6,7.6% UTTAR PRADESH SDL 2023,IN3320130024,100.02,7.5969,Uttar Pradesh,1000,T11-15,4.996933327,3,0,Yield,FALSE,2023-24
7319,2013-14   ,07-May-13,08-May-13,08-May-23,500,10.008,45054,71,3395,5,39,9,461,5,39,-,-,100,8.09,8.09% RAJASTHAN SDL 2023,IN2920130013,100.02,8.0873,Rajasthan,500,T11-15,7.364425163,4,0,Yield,FALSE,2023-24
7320,2013-14   ,07-May-13,08-May-13,08-May-23,500,10.008,45054,81,3115,9,43,30,457,9,43,-,-,100,8.11,8.11% PUNJAB SDL 2023,IN2820130024,100.11,8.0943,Punjab,500,T11-15,6.81619256,4,0,Yield,FALSE,2023-24
7321,2013-14   ,07-May-13,08-May-13,08-May-23,1000,10.008,45054,100,5677.1,10,41.8,15,958.2,10,41.8,-,-,100,8.11,8.11% UP SDL 2023,IN3320130015,100.05,8.1023,Uttar Pradesh,1000,T11-15,5.924754748,4,0,Yield,FALSE,2023-24
7322,2013-14   ,07-May-13,08-May-13,08-May-23,800,10.008,45054,84,3550.12,4,13,30,787,4,13,-,-,100,8.12,8.12% CHATTISGARH SDL 2023,IN3520130010,100.08,8.1081,Chhattisgarh,800,T11-15,4.510952986,4,0,Yield,FALSE,2023-24
7323,2013-14   ,07-May-13,08-May-13,08-May-23,500,10.008,45054,84,3019,9,27.3,19,472.7,9,27.3,-,-,100,8.1,8.1% KERALA SDL 2023,IN2020130021,100.04,8.0946,Kerala,500,T11-15,6.386714618,3,0,Yield,FALSE,2023-24
7324,2013-14   ,07-May-13,08-May-13,08-May-23,800,10.008,45054,157,6242.5,12,84.85,30,915.15,12,84.85,-,-,100,8.1,8.1% TAMIL NADU SDL 2023,IN3120130028,100.03,8.0954,Tamil Nadu,1000,T11-15,6.821286128,3,-200,Yield,FALSE,2023-24
7325,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,1000,10.011,45041,175,7999.5,13,76.5,24,923.5,13,76.5,-,-,100,8.24,8.24% Gujarat SDL 2023,IN1520130015,100.09,8.226,Gujarat,1000,T11-15,8.662154846,4,0,Yield,FALSE,2023-24
7326,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,250,10.011,45041,38,"1,966.85",2,6.5,8,243.5,2,6.5,-,-,100,8.24,8.24% Himachal Pradesh SDL 202,IN1720130021,100.07,8.2295,Himachal Pradesh,250,T11-15,8.077412731,4,0,Yield,FALSE,2023-24
7327,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,1000,10.011,45041,153,7129.25,10,49.8,34,950.2,10,49.8,-,-,100,8.25,8.25% Andhra Pradesh SDL 2023,IN1020130010,100.15,8.228,Andhra Pradesh,1000,T11-15,7.502894128,4,0,Yield,FALSE,2023-24
7328,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,1000,10.011,45041,123,"5,263.00",8,40.3,20,959.7,8,40.3,-,-,100,8.25,8.25% Kerala SDL 2023,IN2020130018,100.1,8.2356,Kerala,1000,T11-15,5.484005418,4,0,Yield,FALSE,2023-24
7329,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,800,10.011,45041,141,"7,080.00",10,53,39,947.00,10,53,-,-,100,8.25,8.25% Tamil Nadu SDL 2023,IN3120130015,100.14,8.2293,Tamil Nadu,"1,000.00",T11-15,7.47624076,4,-200,Yield,FALSE,2023-24
7330,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,1000,10.011,45041,109,4121.38,5,27.75,13,972.25,5,27.75,-,-,100,8.26,8.26% West Bengal SDL 2023,IN3420130012,100.07,8.2491,West Bengal,1000,T11-15,4.2390126,4,0,Yield,FALSE,2023-24
7331,2013-14   ,23-Apr-13,25-Apr-13,25-Apr-23,200,10.011,45041,38,1350,1,2,3,198,1,2,-,-,100,8.27,8.27% Jammu and kashmir SDL 20,IN1820130012,100.09,8.2561,Jammu & Kashmir,200,T11-15,6.818181818,4,0,Yield,FALSE,2023-24
7332,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-17,250,4.005,42835,37,1977,2,3.5,9,246.5,2,3.5,-,-,100,8.31,8.31% Himachal Pradesh SDL 201,IN1720130013,100.05,8.2964,Himachal Pradesh,250,T1-5,8.020283976,4,0,Yield,FALSE,2017-18
7333,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-23,663,10.008,45026,102,4554,6,31.05,4,631.95,6,31.05,-,-,100,8.49,8.49% Haryana SDL 2023,IN1620130014,100,8.4896,Haryana,663,T11-15,7.206266319,4,0,Yield,FALSE,2023-24
7334,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-23,1500,10.008,45026,187,8706.5,17,147.25,33,1352.75,17,147.25,-,-,100,8.51,8.51% Punjab SDL 2023,IN2820130010,100.1,8.4953,Punjab,1500,T11-15,6.436148586,4,0,Yield,FALSE,2023-24
7335,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-23,100,10.008,45026,17,677,2,2,1,98,2,2,-,-,100,8.5,8.5% Meghalaya SDL 2023,IN2420130014,100,8.5,Meghalaya,100,T11-15,6.908163265,3,0,Yield,FALSE,2023-24
7336,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-23,80,10.008,45026,9,370,-,-,1,80,-,,-,-,100,8.5,8.5% Mizoram SDL 2023,IN2520130013,100,8.5,Mizoram,80,T11-15,4.625,3,0,Yield,FALSE,2023-24
7337,2013-14   ,09-Apr-13,10-Apr-13,10-Apr-23,120,10.008,45026,15,710,-,-,1,120,-,,-,-,100,8.5,8.5% Nagaland SDL 2023,IN2620130012,100,8.5,Nagaland,120,T11-15,5.916666667,3,0,Yield,FALSE,2023-24
